Severity,Line,Rule ID,Rule Title,Message,Suggestion,Line Content
MEDIUM,5,BPAD173E04,RUN,Required pattern not found: Ensures RUN apt-get update and apt-get install are combined in the same RUN statement.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get install -y python3
MEDIUM,5,BPAD173E04,RUN,Required pattern not found: Detects if apt-get install commands include the --no-install-recommends option.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get install -y python3
MEDIUM,5,BPAD173E04,RUN,Required pattern not found: Checks for the use of || exit 1 to handle errors in piped commands.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get install -y python3
MEDIUM,5,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,Ensure your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image.,RUN apt-get install -y python3
HIGH,5,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that the Dockerfile uses ENTRYPOINT to set the main command for the image, and CMD to provide default flags. If your application startup requires more than one step, consider using a helper script with ENTRYPOINT to facilitate this process.",RUN apt-get install -y python3
HIGH,5,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that the Dockerfile uses ENTRYPOINT to set the main command for the image, and CMD to provide default flags. If your application startup requires more than one step, consider using a helper script with ENTRYPOINT to facilitate this process.",RUN apt-get install -y python3
HIGH,6,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD instruction is used in the exec form.,"Ensure CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction within the Dockerfile. If CMD is used with ENTRYPOINT, ensure their usage is clear and intended. For interactive shells, verify that CMD provides a useful environment.",RUN apt-get install -y vim nano curl wget
INFO,6,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,RUN apt-get install -y vim nano curl wget
INFO,6,BP4F995E92,ADD or COPY,"Required pattern not found: Checks if ADD is used for adding tar files, which it can automatically extract.",Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,RUN apt-get install -y vim nano curl wget
INFO,6,BP4F995E92,ADD or COPY,Required pattern not found: Checks if COPY is used for copying files from the build context or from a stage in a multi-stage build.,Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,RUN apt-get install -y vim nano curl wget
INFO,6,BP64B8A7E2,LABEL,Required pattern not found: Checks if LABEL instruction is used with at least one key-value pair.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",RUN apt-get install -y vim nano curl wget
INFO,6,BP64B8A7E2,LABEL,Required pattern not found: Checks if LABEL values with spaces are correctly quoted.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",RUN apt-get install -y vim nano curl wget
INFO,6,BP64B8A7E2,LABEL,Required pattern not found: Checks if inner quote characters in LABEL values are correctly escaped.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",RUN apt-get install -y vim nano curl wget
HIGH,6,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Check if the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, use 'gosu' for operations requiring initial root access. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",RUN apt-get install -y vim nano curl wget
MEDIUM,6,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes for readability.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get install -y vim nano curl wget
MEDIUM,6,BPAD173E04,RUN,Required pattern not found: Ensures RUN apt-get update and apt-get install are combined in the same RUN statement.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get install -y vim nano curl wget
MEDIUM,6,BPAD173E04,RUN,Required pattern not found: Detects if apt-get install commands include the --no-install-recommends option.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get install -y vim nano curl wget
MEDIUM,6,BPAD173E04,RUN,Required pattern not found: Checks for the use of || exit 1 to handle errors in piped commands.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get install -y vim nano curl wget
MEDIUM,6,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,Ensure your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image.,RUN apt-get install -y vim nano curl wget
HIGH,6,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that the Dockerfile uses ENTRYPOINT to set the main command for the image, and CMD to provide default flags. If your application startup requires more than one step, consider using a helper script with ENTRYPOINT to facilitate this process.",RUN apt-get install -y vim nano curl wget
HIGH,6,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that the Dockerfile uses ENTRYPOINT to set the main command for the image, and CMD to provide default flags. If your application startup requires more than one step, consider using a helper script with ENTRYPOINT to facilitate this process.",RUN apt-get install -y vim nano curl wget
HIGH,7,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD instruction is used in the exec form.,"Ensure CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction within the Dockerfile. If CMD is used with ENTRYPOINT, ensure their usage is clear and intended. For interactive shells, verify that CMD provides a useful environment.",RUN apt-get install -y nginx
INFO,7,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,RUN apt-get install -y nginx
INFO,7,BP4F995E92,ADD or COPY,"Required pattern not found: Checks if ADD is used for adding tar files, which it can automatically extract.",Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,RUN apt-get install -y nginx
INFO,7,BP4F995E92,ADD or COPY,Required pattern not found: Checks if COPY is used for copying files from the build context or from a stage in a multi-stage build.,Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,RUN apt-get install -y nginx
INFO,7,BP64B8A7E2,LABEL,Required pattern not found: Checks if LABEL instruction is used with at least one key-value pair.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",RUN apt-get install -y nginx
INFO,7,BP64B8A7E2,LABEL,Required pattern not found: Checks if LABEL values with spaces are correctly quoted.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",RUN apt-get install -y nginx
INFO,7,BP64B8A7E2,LABEL,Required pattern not found: Checks if inner quote characters in LABEL values are correctly escaped.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",RUN apt-get install -y nginx
HIGH,7,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Check if the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, use 'gosu' for operations requiring initial root access. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",RUN apt-get install -y nginx
MEDIUM,7,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes for readability.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get install -y nginx
MEDIUM,7,BPAD173E04,RUN,Required pattern not found: Ensures RUN apt-get update and apt-get install are combined in the same RUN statement.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get install -y nginx
MEDIUM,7,BPAD173E04,RUN,Required pattern not found: Detects if apt-get install commands include the --no-install-recommends option.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get install -y nginx
MEDIUM,7,BPAD173E04,RUN,Required pattern not found: Checks for the use of || exit 1 to handle errors in piped commands.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get install -y nginx
MEDIUM,7,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,Ensure your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image.,RUN apt-get install -y nginx
HIGH,7,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that the Dockerfile uses ENTRYPOINT to set the main command for the image, and CMD to provide default flags. If your application startup requires more than one step, consider using a helper script with ENTRYPOINT to facilitate this process.",RUN apt-get install -y nginx
HIGH,7,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that the Dockerfile uses ENTRYPOINT to set the main command for the image, and CMD to provide default flags. If your application startup requires more than one step, consider using a helper script with ENTRYPOINT to facilitate this process.",RUN apt-get install -y nginx
HIGH,9,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD instruction is used in the exec form.,"Ensure CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction within the Dockerfile. If CMD is used with ENTRYPOINT, ensure their usage is clear and intended. For interactive shells, verify that CMD provides a useful environment.",ADD . /app
INFO,9,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,ADD . /app
INFO,9,BP4F995E92,ADD or COPY,"Required pattern not found: Checks if ADD is used for adding tar files, which it can automatically extract.",Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,ADD . /app
INFO,9,BP4F995E92,ADD or COPY,Required pattern not found: Checks if COPY is used for copying files from the build context or from a stage in a multi-stage build.,Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,ADD . /app
INFO,9,BP64B8A7E2,LABEL,Required pattern not found: Checks if LABEL instruction is used with at least one key-value pair.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",ADD . /app
INFO,9,BP64B8A7E2,LABEL,Required pattern not found: Checks if LABEL values with spaces are correctly quoted.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",ADD . /app
INFO,9,BP64B8A7E2,LABEL,Required pattern not found: Checks if inner quote characters in LABEL values are correctly escaped.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",ADD . /app
HIGH,9,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Check if the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, use 'gosu' for operations requiring initial root access. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",ADD . /app
MEDIUM,9,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,Ensure your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image.,ADD . /app
HIGH,9,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that the Dockerfile uses ENTRYPOINT to set the main command for the image, and CMD to provide default flags. If your application startup requires more than one step, consider using a helper script with ENTRYPOINT to facilitate this process.",ADD . /app
HIGH,9,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that the Dockerfile uses ENTRYPOINT to set the main command for the image, and CMD to provide default flags. If your application startup requires more than one step, consider using a helper script with ENTRYPOINT to facilitate this process.",ADD . /app
HIGH,10,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD instruction is used in the exec form.,"Ensure CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction within the Dockerfile. If CMD is used with ENTRYPOINT, ensure their usage is clear and intended. For interactive shells, verify that CMD provides a useful environment.",RUN apt-get install -y redis-server
INFO,10,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,RUN apt-get install -y redis-server
INFO,10,BP4F995E92,ADD or COPY,"Required pattern not found: Checks if ADD is used for adding tar files, which it can automatically extract.",Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,RUN apt-get install -y redis-server
INFO,10,BP4F995E92,ADD or COPY,Required pattern not found: Checks if COPY is used for copying files from the build context or from a stage in a multi-stage build.,Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,RUN apt-get install -y redis-server
INFO,10,BP64B8A7E2,LABEL,Required pattern not found: Checks if LABEL instruction is used with at least one key-value pair.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",RUN apt-get install -y redis-server
INFO,10,BP64B8A7E2,LABEL,Required pattern not found: Checks if LABEL values with spaces are correctly quoted.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",RUN apt-get install -y redis-server
INFO,10,BP64B8A7E2,LABEL,Required pattern not found: Checks if inner quote characters in LABEL values are correctly escaped.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",RUN apt-get install -y redis-server
HIGH,10,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Check if the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, use 'gosu' for operations requiring initial root access. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",RUN apt-get install -y redis-server
MEDIUM,10,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes for readability.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get install -y redis-server
MEDIUM,10,BPAD173E04,RUN,Required pattern not found: Ensures RUN apt-get update and apt-get install are combined in the same RUN statement.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get install -y redis-server
MEDIUM,10,BPAD173E04,RUN,Required pattern not found: Detects if apt-get install commands include the --no-install-recommends option.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get install -y redis-server
MEDIUM,10,BPAD173E04,RUN,Required pattern not found: Checks for the use of || exit 1 to handle errors in piped commands.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get install -y redis-server
MEDIUM,10,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,Ensure your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image.,RUN apt-get install -y redis-server
HIGH,10,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that the Dockerfile uses ENTRYPOINT to set the main command for the image, and CMD to provide default flags. If your application startup requires more than one step, consider using a helper script with ENTRYPOINT to facilitate this process.",RUN apt-get install -y redis-server
HIGH,10,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that the Dockerfile uses ENTRYPOINT to set the main command for the image, and CMD to provide default flags. If your application startup requires more than one step, consider using a helper script with ENTRYPOINT to facilitate this process.",RUN apt-get install -y redis-server
HIGH,12,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD instruction is used in the exec form.,"Ensure CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction within the Dockerfile. If CMD is used with ENTRYPOINT, ensure their usage is clear and intended. For interactive shells, verify that CMD provides a useful environment.",RUN apt-get install -y postgresql
INFO,12,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,RUN apt-get install -y postgresql
INFO,12,BP4F995E92,ADD or COPY,"Required pattern not found: Checks if ADD is used for adding tar files, which it can automatically extract.",Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,RUN apt-get install -y postgresql
INFO,12,BP4F995E92,ADD or COPY,Required pattern not found: Checks if COPY is used for copying files from the build context or from a stage in a multi-stage build.,Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,RUN apt-get install -y postgresql
INFO,12,BP64B8A7E2,LABEL,Required pattern not found: Checks if LABEL instruction is used with at least one key-value pair.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",RUN apt-get install -y postgresql
INFO,12,BP64B8A7E2,LABEL,Required pattern not found: Checks if LABEL values with spaces are correctly quoted.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",RUN apt-get install -y postgresql
INFO,12,BP64B8A7E2,LABEL,Required pattern not found: Checks if inner quote characters in LABEL values are correctly escaped.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",RUN apt-get install -y postgresql
HIGH,12,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Check if the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, use 'gosu' for operations requiring initial root access. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",RUN apt-get install -y postgresql
MEDIUM,12,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes for readability.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get install -y postgresql
MEDIUM,12,BPAD173E04,RUN,Required pattern not found: Ensures RUN apt-get update and apt-get install are combined in the same RUN statement.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get install -y postgresql
MEDIUM,12,BPAD173E04,RUN,Required pattern not found: Detects if apt-get install commands include the --no-install-recommends option.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get install -y postgresql
MEDIUM,12,BPAD173E04,RUN,Required pattern not found: Checks for the use of || exit 1 to handle errors in piped commands.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get install -y postgresql
MEDIUM,12,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,Ensure your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image.,RUN apt-get install -y postgresql
HIGH,12,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that the Dockerfile uses ENTRYPOINT to set the main command for the image, and CMD to provide default flags. If your application startup requires more than one step, consider using a helper script with ENTRYPOINT to facilitate this process.",RUN apt-get install -y postgresql
HIGH,12,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that the Dockerfile uses ENTRYPOINT to set the main command for the image, and CMD to provide default flags. If your application startup requires more than one step, consider using a helper script with ENTRYPOINT to facilitate this process.",RUN apt-get install -y postgresql
HIGH,14,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD instruction is used in the exec form.,"Ensure CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction within the Dockerfile. If CMD is used with ENTRYPOINT, ensure their usage is clear and intended. For interactive shells, verify that CMD provides a useful environment.",RUN mkdir -p /var/log/myapp
INFO,14,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,RUN mkdir -p /var/log/myapp
INFO,14,BP4F995E92,ADD or COPY,"Required pattern not found: Checks if ADD is used for adding tar files, which it can automatically extract.",Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,RUN mkdir -p /var/log/myapp
INFO,14,BP4F995E92,ADD or COPY,Required pattern not found: Checks if COPY is used for copying files from the build context or from a stage in a multi-stage build.,Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,RUN mkdir -p /var/log/myapp
INFO,14,BP64B8A7E2,LABEL,Required pattern not found: Checks if LABEL instruction is used with at least one key-value pair.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",RUN mkdir -p /var/log/myapp
INFO,14,BP64B8A7E2,LABEL,Required pattern not found: Checks if LABEL values with spaces are correctly quoted.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",RUN mkdir -p /var/log/myapp
INFO,14,BP64B8A7E2,LABEL,Required pattern not found: Checks if inner quote characters in LABEL values are correctly escaped.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",RUN mkdir -p /var/log/myapp
