Severity,Line,Rule ID,Rule Title,Message,Suggestion,Line Content
MEDIUM,6,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for adding tar files which will be auto-extracted.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,RUN apt-get install -y vim nano curl wget
INFO,6,BP4FB971F0,EXPOSE,Required pattern not found: Checks if the EXPOSE instruction is used with a valid port format.,"Ensure you are using the EXPOSE instruction to indicate the common, traditional port for your application. For example, use EXPOSE 80 for Apache web server images, and EXPOSE 27017 for MongoDB images. This facilitates easier understanding and management of container networking.",RUN apt-get install -y vim nano curl wget
HIGH,6,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Ensure that the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, consider alternatives like 'gosu' for privilege escalation. Also, avoid frequently switching users to reduce complexity and potential security risks.",RUN apt-get install -y vim nano curl wget
HIGH,6,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd' commands with WORKDIR instructions for better readability and maintainability.,RUN apt-get install -y vim nano curl wget
MEDIUM,6,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",RUN apt-get install -y vim nano curl wget
MEDIUM,6,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands use '&&' to chain commands together.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",RUN apt-get install -y vim nano curl wget
MEDIUM,6,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image, such as database storage areas or configuration files. Review the Dockerfile reference for the VOLUME instruction for more details.",RUN apt-get install -y vim nano curl wget
HIGH,6,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",RUN apt-get install -y vim nano curl wget
HIGH,6,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",RUN apt-get install -y vim nano curl wget
MEDIUM,7,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to update the PATH environment variable.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",RUN apt-get install -y nginx
MEDIUM,7,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to set environment variables.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",RUN apt-get install -y nginx
HIGH,7,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD is used in the exec form with parameters.,"Ensure that CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction in the Dockerfile.",RUN apt-get install -y nginx
MEDIUM,7,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,RUN apt-get install -y nginx
MEDIUM,7,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for adding tar files which will be auto-extracted.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,RUN apt-get install -y nginx
INFO,7,BP4FB971F0,EXPOSE,Required pattern not found: Checks if the EXPOSE instruction is used with a valid port format.,"Ensure you are using the EXPOSE instruction to indicate the common, traditional port for your application. For example, use EXPOSE 80 for Apache web server images, and EXPOSE 27017 for MongoDB images. This facilitates easier understanding and management of container networking.",RUN apt-get install -y nginx
HIGH,7,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Ensure that the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, consider alternatives like 'gosu' for privilege escalation. Also, avoid frequently switching users to reduce complexity and potential security risks.",RUN apt-get install -y nginx
HIGH,7,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd' commands with WORKDIR instructions for better readability and maintainability.,RUN apt-get install -y nginx
MEDIUM,7,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",RUN apt-get install -y nginx
MEDIUM,7,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands use '&&' to chain commands together.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",RUN apt-get install -y nginx
MEDIUM,7,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image, such as database storage areas or configuration files. Review the Dockerfile reference for the VOLUME instruction for more details.",RUN apt-get install -y nginx
HIGH,7,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",RUN apt-get install -y nginx
HIGH,7,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",RUN apt-get install -y nginx
MEDIUM,9,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to update the PATH environment variable.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",ADD . /app
MEDIUM,9,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to set environment variables.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",ADD . /app
HIGH,9,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD is used in the exec form with parameters.,"Ensure that CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction in the Dockerfile.",ADD . /app
MEDIUM,9,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,ADD . /app
MEDIUM,9,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for adding tar files which will be auto-extracted.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,ADD . /app
MEDIUM,9,BP4F995E92,ADD or COPY,"Disallowed pattern found: Checks if ADD is used, suggesting COPY might be more appropriate unless for specific ADD use cases.",Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,ADD . /app
INFO,9,BP4FB971F0,EXPOSE,Required pattern not found: Checks if the EXPOSE instruction is used with a valid port format.,"Ensure you are using the EXPOSE instruction to indicate the common, traditional port for your application. For example, use EXPOSE 80 for Apache web server images, and EXPOSE 27017 for MongoDB images. This facilitates easier understanding and management of container networking.",ADD . /app
HIGH,9,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Ensure that the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, consider alternatives like 'gosu' for privilege escalation. Also, avoid frequently switching users to reduce complexity and potential security risks.",ADD . /app
HIGH,9,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd' commands with WORKDIR instructions for better readability and maintainability.,ADD . /app
MEDIUM,9,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",ADD . /app
MEDIUM,9,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands use '&&' to chain commands together.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",ADD . /app
MEDIUM,9,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image, such as database storage areas or configuration files. Review the Dockerfile reference for the VOLUME instruction for more details.",ADD . /app
HIGH,9,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",ADD . /app
HIGH,9,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",ADD . /app
MEDIUM,10,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to update the PATH environment variable.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",RUN apt-get install -y redis-server
MEDIUM,10,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to set environment variables.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",RUN apt-get install -y redis-server
HIGH,10,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD is used in the exec form with parameters.,"Ensure that CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction in the Dockerfile.",RUN apt-get install -y redis-server
MEDIUM,10,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,RUN apt-get install -y redis-server
MEDIUM,10,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for adding tar files which will be auto-extracted.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,RUN apt-get install -y redis-server
INFO,10,BP4FB971F0,EXPOSE,Required pattern not found: Checks if the EXPOSE instruction is used with a valid port format.,"Ensure you are using the EXPOSE instruction to indicate the common, traditional port for your application. For example, use EXPOSE 80 for Apache web server images, and EXPOSE 27017 for MongoDB images. This facilitates easier understanding and management of container networking.",RUN apt-get install -y redis-server
HIGH,10,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Ensure that the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, consider alternatives like 'gosu' for privilege escalation. Also, avoid frequently switching users to reduce complexity and potential security risks.",RUN apt-get install -y redis-server
HIGH,10,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd' commands with WORKDIR instructions for better readability and maintainability.,RUN apt-get install -y redis-server
MEDIUM,10,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",RUN apt-get install -y redis-server
MEDIUM,10,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands use '&&' to chain commands together.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",RUN apt-get install -y redis-server
MEDIUM,10,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image, such as database storage areas or configuration files. Review the Dockerfile reference for the VOLUME instruction for more details.",RUN apt-get install -y redis-server
HIGH,10,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",RUN apt-get install -y redis-server
HIGH,10,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",RUN apt-get install -y redis-server
MEDIUM,12,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to update the PATH environment variable.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",RUN apt-get install -y postgresql
MEDIUM,12,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to set environment variables.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",RUN apt-get install -y postgresql
HIGH,12,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD is used in the exec form with parameters.,"Ensure that CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction in the Dockerfile.",RUN apt-get install -y postgresql
MEDIUM,12,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,RUN apt-get install -y postgresql
MEDIUM,12,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for adding tar files which will be auto-extracted.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,RUN apt-get install -y postgresql
INFO,12,BP4FB971F0,EXPOSE,Required pattern not found: Checks if the EXPOSE instruction is used with a valid port format.,"Ensure you are using the EXPOSE instruction to indicate the common, traditional port for your application. For example, use EXPOSE 80 for Apache web server images, and EXPOSE 27017 for MongoDB images. This facilitates easier understanding and management of container networking.",RUN apt-get install -y postgresql
HIGH,12,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Ensure that the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, consider alternatives like 'gosu' for privilege escalation. Also, avoid frequently switching users to reduce complexity and potential security risks.",RUN apt-get install -y postgresql
HIGH,12,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd' commands with WORKDIR instructions for better readability and maintainability.,RUN apt-get install -y postgresql
MEDIUM,12,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",RUN apt-get install -y postgresql
MEDIUM,12,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands use '&&' to chain commands together.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",RUN apt-get install -y postgresql
MEDIUM,12,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image, such as database storage areas or configuration files. Review the Dockerfile reference for the VOLUME instruction for more details.",RUN apt-get install -y postgresql
HIGH,12,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",RUN apt-get install -y postgresql
HIGH,12,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",RUN apt-get install -y postgresql
MEDIUM,14,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to update the PATH environment variable.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",RUN mkdir -p /var/log/myapp
MEDIUM,14,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to set environment variables.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",RUN mkdir -p /var/log/myapp
HIGH,14,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD is used in the exec form with parameters.,"Ensure that CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction in the Dockerfile.",RUN mkdir -p /var/log/myapp
MEDIUM,14,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,RUN mkdir -p /var/log/myapp
MEDIUM,14,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for adding tar files which will be auto-extracted.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,RUN mkdir -p /var/log/myapp
INFO,14,BP4FB971F0,EXPOSE,Required pattern not found: Checks if the EXPOSE instruction is used with a valid port format.,"Ensure you are using the EXPOSE instruction to indicate the common, traditional port for your application. For example, use EXPOSE 80 for Apache web server images, and EXPOSE 27017 for MongoDB images. This facilitates easier understanding and management of container networking.",RUN mkdir -p /var/log/myapp
HIGH,14,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Ensure that the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, consider alternatives like 'gosu' for privilege escalation. Also, avoid frequently switching users to reduce complexity and potential security risks.",RUN mkdir -p /var/log/myapp
HIGH,14,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd' commands with WORKDIR instructions for better readability and maintainability.,RUN mkdir -p /var/log/myapp
MEDIUM,14,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",RUN mkdir -p /var/log/myapp
MEDIUM,14,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands use '&&' to chain commands together.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",RUN mkdir -p /var/log/myapp
MEDIUM,14,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image, such as database storage areas or configuration files. Review the Dockerfile reference for the VOLUME instruction for more details.",RUN mkdir -p /var/log/myapp
HIGH,14,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",RUN mkdir -p /var/log/myapp
HIGH,14,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",RUN mkdir -p /var/log/myapp
MEDIUM,15,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to update the PATH environment variable.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.","RUN echo ""log data"" > /var/log/app.log"
MEDIUM,15,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to set environment variables.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.","RUN echo ""log data"" > /var/log/app.log"
HIGH,15,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD is used in the exec form with parameters.,"Ensure that CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction in the Dockerfile.","RUN echo ""log data"" > /var/log/app.log"
MEDIUM,15,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,"RUN echo ""log data"" > /var/log/app.log"
MEDIUM,15,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for adding tar files which will be auto-extracted.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,"RUN echo ""log data"" > /var/log/app.log"
INFO,15,BP4FB971F0,EXPOSE,Required pattern not found: Checks if the EXPOSE instruction is used with a valid port format.,"Ensure you are using the EXPOSE instruction to indicate the common, traditional port for your application. For example, use EXPOSE 80 for Apache web server images, and EXPOSE 27017 for MongoDB images. This facilitates easier understanding and management of container networking.","RUN echo ""log data"" > /var/log/app.log"
HIGH,15,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Ensure that the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, consider alternatives like 'gosu' for privilege escalation. Also, avoid frequently switching users to reduce complexity and potential security risks.","RUN echo ""log data"" > /var/log/app.log"
HIGH,15,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd' commands with WORKDIR instructions for better readability and maintainability.,"RUN echo ""log data"" > /var/log/app.log"
MEDIUM,15,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.","RUN echo ""log data"" > /var/log/app.log"
MEDIUM,15,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands use '&&' to chain commands together.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.","RUN echo ""log data"" > /var/log/app.log"
MEDIUM,15,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image, such as database storage areas or configuration files. Review the Dockerfile reference for the VOLUME instruction for more details.","RUN echo ""log data"" > /var/log/app.log"
HIGH,15,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.","RUN echo ""log data"" > /var/log/app.log"
HIGH,15,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.","RUN echo ""log data"" > /var/log/app.log"
MEDIUM,17,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to update the PATH environment variable.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",WORKDIR app
MEDIUM,17,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to set environment variables.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",WORKDIR app
