Severity,Line,Rule ID,Rule Title,Message,Suggestion,Line Content
HIGH,10,BP2AA02452,Create ephemeral containers,"Required keyword(s) ('ENV', 'ARG') not found. Check for the use of ENV or ARG instructions to support configuration at runtime, which is a characteristic of ephemeral containers.","Design your containers to be stateless: externalize data storage, use environment variables for configuration, and ensure containers can be easily replaced. Review application architecture to ensure it supports these principles.",RUN apt-get install -y redis-server
HIGH,10,BP8E7F00CF,FROM,Required pattern not found: Check if the Dockerfile is using Alpine as a base image.,Use Alpine image as the base image when possible for its small size and security benefits. Avoid using the 'latest' tag to ensure your builds are predictable and consistent.,RUN apt-get install -y redis-server
LOW,10,BP64B8A7E2,LABEL,Required pattern not found: Checks for LABEL instructions with properly quoted key-value pairs.,Ensure that each LABEL instruction uses properly quoted key-value pairs. Combine multiple labels into a single instruction where possible to reduce layers. Avoid unescaped inner quote characters in labels.,RUN apt-get install -y redis-server
HIGH,10,BPAD173E04,RUN,Required pattern not found: RUN command split across multiple lines using backslashes.,"Ensure RUN instructions are readable and maintainable by splitting long commands across multiple lines, combining apt-get update and install in the same RUN statement, avoiding the use of || which can ignore errors, and using set -o pipefail to catch errors in pipes.",RUN apt-get install -y redis-server
INFO,10,BP4FB971F0,EXPOSE,Required pattern not found: Checks if there is at least one EXPOSE instruction with a numeric port.,"Ensure you are using the EXPOSE instruction to indicate the port your application listens on. Use the common, traditional port for your application. For example, use 'EXPOSE 80' for Apache web server images.",RUN apt-get install -y redis-server
MEDIUM,10,BP086BFB42,ENV,Required pattern not found: Check for the presence of ENV instruction updating the PATH environment variable.,"Use ENV to set the PATH and other environment variables needed for your container. Consider consolidating ENV instructions where possible to reduce layers. For version management, use ENV to define version numbers, making updates easier. Ensure any environment variables set with ENV that need to be unset are handled correctly in a RUN instruction to avoid leaving unwanted values in layers.",RUN apt-get install -y redis-server
INFO,10,BP4F995E92,ADD or COPY,Required pattern not found: ADD instruction is used for downloading remote files.,Prefer using COPY for copying files from the build context or another stage in a multi-stage build. Use ADD for remote files or automatic tar extraction. Consider using bind mounts for temporary file inclusion during build.,RUN apt-get install -y redis-server
HIGH,10,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Check for the presence of the ENTRYPOINT instruction.,Ensure your Dockerfile includes an ENTRYPOINT instruction to define the container's main command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.,RUN apt-get install -y redis-server
MEDIUM,10,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that the VOLUME instruction is used to expose any database storage area, configuration storage, or files/folders created by your Docker container. Review the Dockerfile reference for the VOLUME instruction for best practices.",RUN apt-get install -y redis-server
HIGH,10,BP6EB0C612,USER,Disallowed keyword(s) ('sudo') found. Check for the presence of 'sudo' which should be avoided.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior in containers. If necessary, use 'gosu' for privilege escalation tasks. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",RUN apt-get install -y redis-server
HIGH,10,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use absolute paths when setting the WORKDIR. Replace RUN cd commands with WORKDIR instructions to improve readability and maintainability.,RUN apt-get install -y redis-server
HIGH,12,BP2AA02452,Create ephemeral containers,"Required keyword(s) ('ENV', 'ARG') not found. Check for the use of ENV or ARG instructions to support configuration at runtime, which is a characteristic of ephemeral containers.","Design your containers to be stateless: externalize data storage, use environment variables for configuration, and ensure containers can be easily replaced. Review application architecture to ensure it supports these principles.",RUN apt-get install -y postgresql
HIGH,12,BP8E7F00CF,FROM,Required pattern not found: Check if the Dockerfile is using Alpine as a base image.,Use Alpine image as the base image when possible for its small size and security benefits. Avoid using the 'latest' tag to ensure your builds are predictable and consistent.,RUN apt-get install -y postgresql
LOW,12,BP64B8A7E2,LABEL,Required pattern not found: Checks for LABEL instructions with properly quoted key-value pairs.,Ensure that each LABEL instruction uses properly quoted key-value pairs. Combine multiple labels into a single instruction where possible to reduce layers. Avoid unescaped inner quote characters in labels.,RUN apt-get install -y postgresql
HIGH,12,BPAD173E04,RUN,Required pattern not found: RUN command split across multiple lines using backslashes.,"Ensure RUN instructions are readable and maintainable by splitting long commands across multiple lines, combining apt-get update and install in the same RUN statement, avoiding the use of || which can ignore errors, and using set -o pipefail to catch errors in pipes.",RUN apt-get install -y postgresql
INFO,12,BP4FB971F0,EXPOSE,Required pattern not found: Checks if there is at least one EXPOSE instruction with a numeric port.,"Ensure you are using the EXPOSE instruction to indicate the port your application listens on. Use the common, traditional port for your application. For example, use 'EXPOSE 80' for Apache web server images.",RUN apt-get install -y postgresql
MEDIUM,12,BP086BFB42,ENV,Required pattern not found: Check for the presence of ENV instruction updating the PATH environment variable.,"Use ENV to set the PATH and other environment variables needed for your container. Consider consolidating ENV instructions where possible to reduce layers. For version management, use ENV to define version numbers, making updates easier. Ensure any environment variables set with ENV that need to be unset are handled correctly in a RUN instruction to avoid leaving unwanted values in layers.",RUN apt-get install -y postgresql
INFO,12,BP4F995E92,ADD or COPY,Required pattern not found: ADD instruction is used for downloading remote files.,Prefer using COPY for copying files from the build context or another stage in a multi-stage build. Use ADD for remote files or automatic tar extraction. Consider using bind mounts for temporary file inclusion during build.,RUN apt-get install -y postgresql
HIGH,12,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Check for the presence of the ENTRYPOINT instruction.,Ensure your Dockerfile includes an ENTRYPOINT instruction to define the container's main command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.,RUN apt-get install -y postgresql
MEDIUM,12,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that the VOLUME instruction is used to expose any database storage area, configuration storage, or files/folders created by your Docker container. Review the Dockerfile reference for the VOLUME instruction for best practices.",RUN apt-get install -y postgresql
HIGH,12,BP6EB0C612,USER,Disallowed keyword(s) ('sudo') found. Check for the presence of 'sudo' which should be avoided.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior in containers. If necessary, use 'gosu' for privilege escalation tasks. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",RUN apt-get install -y postgresql
HIGH,12,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use absolute paths when setting the WORKDIR. Replace RUN cd commands with WORKDIR instructions to improve readability and maintainability.,RUN apt-get install -y postgresql
HIGH,14,BP2AA02452,Create ephemeral containers,"Required keyword(s) ('ENV', 'ARG') not found. Check for the use of ENV or ARG instructions to support configuration at runtime, which is a characteristic of ephemeral containers.","Design your containers to be stateless: externalize data storage, use environment variables for configuration, and ensure containers can be easily replaced. Review application architecture to ensure it supports these principles.",RUN mkdir -p /var/log/myapp
HIGH,14,BP8E7F00CF,FROM,Required pattern not found: Check if the Dockerfile is using Alpine as a base image.,Use Alpine image as the base image when possible for its small size and security benefits. Avoid using the 'latest' tag to ensure your builds are predictable and consistent.,RUN mkdir -p /var/log/myapp
LOW,14,BP64B8A7E2,LABEL,Required pattern not found: Checks for LABEL instructions with properly quoted key-value pairs.,Ensure that each LABEL instruction uses properly quoted key-value pairs. Combine multiple labels into a single instruction where possible to reduce layers. Avoid unescaped inner quote characters in labels.,RUN mkdir -p /var/log/myapp
HIGH,14,BPAD173E04,RUN,Required pattern not found: RUN command split across multiple lines using backslashes.,"Ensure RUN instructions are readable and maintainable by splitting long commands across multiple lines, combining apt-get update and install in the same RUN statement, avoiding the use of || which can ignore errors, and using set -o pipefail to catch errors in pipes.",RUN mkdir -p /var/log/myapp
INFO,14,BP4FB971F0,EXPOSE,Required pattern not found: Checks if there is at least one EXPOSE instruction with a numeric port.,"Ensure you are using the EXPOSE instruction to indicate the port your application listens on. Use the common, traditional port for your application. For example, use 'EXPOSE 80' for Apache web server images.",RUN mkdir -p /var/log/myapp
MEDIUM,14,BP086BFB42,ENV,Required pattern not found: Check for the presence of ENV instruction updating the PATH environment variable.,"Use ENV to set the PATH and other environment variables needed for your container. Consider consolidating ENV instructions where possible to reduce layers. For version management, use ENV to define version numbers, making updates easier. Ensure any environment variables set with ENV that need to be unset are handled correctly in a RUN instruction to avoid leaving unwanted values in layers.",RUN mkdir -p /var/log/myapp
INFO,14,BP4F995E92,ADD or COPY,Required pattern not found: ADD instruction is used for downloading remote files.,Prefer using COPY for copying files from the build context or another stage in a multi-stage build. Use ADD for remote files or automatic tar extraction. Consider using bind mounts for temporary file inclusion during build.,RUN mkdir -p /var/log/myapp
HIGH,14,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Check for the presence of the ENTRYPOINT instruction.,Ensure your Dockerfile includes an ENTRYPOINT instruction to define the container's main command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.,RUN mkdir -p /var/log/myapp
MEDIUM,14,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that the VOLUME instruction is used to expose any database storage area, configuration storage, or files/folders created by your Docker container. Review the Dockerfile reference for the VOLUME instruction for best practices.",RUN mkdir -p /var/log/myapp
HIGH,14,BP6EB0C612,USER,Disallowed keyword(s) ('sudo') found. Check for the presence of 'sudo' which should be avoided.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior in containers. If necessary, use 'gosu' for privilege escalation tasks. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",RUN mkdir -p /var/log/myapp
HIGH,14,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use absolute paths when setting the WORKDIR. Replace RUN cd commands with WORKDIR instructions to improve readability and maintainability.,RUN mkdir -p /var/log/myapp
HIGH,15,BP2AA02452,Create ephemeral containers,"Required keyword(s) ('ENV', 'ARG') not found. Check for the use of ENV or ARG instructions to support configuration at runtime, which is a characteristic of ephemeral containers.","Design your containers to be stateless: externalize data storage, use environment variables for configuration, and ensure containers can be easily replaced. Review application architecture to ensure it supports these principles.","RUN echo ""log data"" > /var/log/app.log"
HIGH,15,BP8E7F00CF,FROM,Required pattern not found: Check if the Dockerfile is using Alpine as a base image.,Use Alpine image as the base image when possible for its small size and security benefits. Avoid using the 'latest' tag to ensure your builds are predictable and consistent.,"RUN echo ""log data"" > /var/log/app.log"
LOW,15,BP64B8A7E2,LABEL,Required pattern not found: Checks for LABEL instructions with properly quoted key-value pairs.,Ensure that each LABEL instruction uses properly quoted key-value pairs. Combine multiple labels into a single instruction where possible to reduce layers. Avoid unescaped inner quote characters in labels.,"RUN echo ""log data"" > /var/log/app.log"
HIGH,15,BPAD173E04,RUN,Required pattern not found: RUN command split across multiple lines using backslashes.,"Ensure RUN instructions are readable and maintainable by splitting long commands across multiple lines, combining apt-get update and install in the same RUN statement, avoiding the use of || which can ignore errors, and using set -o pipefail to catch errors in pipes.","RUN echo ""log data"" > /var/log/app.log"
INFO,15,BP4FB971F0,EXPOSE,Required pattern not found: Checks if there is at least one EXPOSE instruction with a numeric port.,"Ensure you are using the EXPOSE instruction to indicate the port your application listens on. Use the common, traditional port for your application. For example, use 'EXPOSE 80' for Apache web server images.","RUN echo ""log data"" > /var/log/app.log"
MEDIUM,15,BP086BFB42,ENV,Required pattern not found: Check for the presence of ENV instruction updating the PATH environment variable.,"Use ENV to set the PATH and other environment variables needed for your container. Consider consolidating ENV instructions where possible to reduce layers. For version management, use ENV to define version numbers, making updates easier. Ensure any environment variables set with ENV that need to be unset are handled correctly in a RUN instruction to avoid leaving unwanted values in layers.","RUN echo ""log data"" > /var/log/app.log"
INFO,15,BP4F995E92,ADD or COPY,Required pattern not found: ADD instruction is used for downloading remote files.,Prefer using COPY for copying files from the build context or another stage in a multi-stage build. Use ADD for remote files or automatic tar extraction. Consider using bind mounts for temporary file inclusion during build.,"RUN echo ""log data"" > /var/log/app.log"
HIGH,15,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Check for the presence of the ENTRYPOINT instruction.,Ensure your Dockerfile includes an ENTRYPOINT instruction to define the container's main command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.,"RUN echo ""log data"" > /var/log/app.log"
MEDIUM,15,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that the VOLUME instruction is used to expose any database storage area, configuration storage, or files/folders created by your Docker container. Review the Dockerfile reference for the VOLUME instruction for best practices.","RUN echo ""log data"" > /var/log/app.log"
HIGH,15,BP6EB0C612,USER,Disallowed keyword(s) ('sudo') found. Check for the presence of 'sudo' which should be avoided.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior in containers. If necessary, use 'gosu' for privilege escalation tasks. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.","RUN echo ""log data"" > /var/log/app.log"
HIGH,15,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use absolute paths when setting the WORKDIR. Replace RUN cd commands with WORKDIR instructions to improve readability and maintainability.,"RUN echo ""log data"" > /var/log/app.log"
HIGH,17,BP2AA02452,Create ephemeral containers,"Required keyword(s) ('ENV', 'ARG') not found. Check for the use of ENV or ARG instructions to support configuration at runtime, which is a characteristic of ephemeral containers.","Design your containers to be stateless: externalize data storage, use environment variables for configuration, and ensure containers can be easily replaced. Review application architecture to ensure it supports these principles.",WORKDIR app
HIGH,17,BP8E7F00CF,FROM,Required pattern not found: Check if the Dockerfile is using Alpine as a base image.,Use Alpine image as the base image when possible for its small size and security benefits. Avoid using the 'latest' tag to ensure your builds are predictable and consistent.,WORKDIR app
LOW,17,BP64B8A7E2,LABEL,Required pattern not found: Checks for LABEL instructions with properly quoted key-value pairs.,Ensure that each LABEL instruction uses properly quoted key-value pairs. Combine multiple labels into a single instruction where possible to reduce layers. Avoid unescaped inner quote characters in labels.,WORKDIR app
HIGH,17,BPAD173E04,RUN,Required pattern not found: RUN command split across multiple lines using backslashes.,"Ensure RUN instructions are readable and maintainable by splitting long commands across multiple lines, combining apt-get update and install in the same RUN statement, avoiding the use of || which can ignore errors, and using set -o pipefail to catch errors in pipes.",WORKDIR app
INFO,17,BP4FB971F0,EXPOSE,Required pattern not found: Checks if there is at least one EXPOSE instruction with a numeric port.,"Ensure you are using the EXPOSE instruction to indicate the port your application listens on. Use the common, traditional port for your application. For example, use 'EXPOSE 80' for Apache web server images.",WORKDIR app
MEDIUM,17,BP086BFB42,ENV,Required pattern not found: Check for the presence of ENV instruction updating the PATH environment variable.,"Use ENV to set the PATH and other environment variables needed for your container. Consider consolidating ENV instructions where possible to reduce layers. For version management, use ENV to define version numbers, making updates easier. Ensure any environment variables set with ENV that need to be unset are handled correctly in a RUN instruction to avoid leaving unwanted values in layers.",WORKDIR app
INFO,17,BP4F995E92,ADD or COPY,Required pattern not found: ADD instruction is used for downloading remote files.,Prefer using COPY for copying files from the build context or another stage in a multi-stage build. Use ADD for remote files or automatic tar extraction. Consider using bind mounts for temporary file inclusion during build.,WORKDIR app
HIGH,17,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Check for the presence of the ENTRYPOINT instruction.,Ensure your Dockerfile includes an ENTRYPOINT instruction to define the container's main command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.,WORKDIR app
MEDIUM,17,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that the VOLUME instruction is used to expose any database storage area, configuration storage, or files/folders created by your Docker container. Review the Dockerfile reference for the VOLUME instruction for best practices.",WORKDIR app
HIGH,17,BP6EB0C612,USER,Disallowed keyword(s) ('sudo') found. Check for the presence of 'sudo' which should be avoided.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior in containers. If necessary, use 'gosu' for privilege escalation tasks. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",WORKDIR app
HIGH,17,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use absolute paths when setting the WORKDIR. Replace RUN cd commands with WORKDIR instructions to improve readability and maintainability.,WORKDIR app
HIGH,19,BP2AA02452,Create ephemeral containers,"Required keyword(s) ('ENV', 'ARG') not found. Check for the use of ENV or ARG instructions to support configuration at runtime, which is a characteristic of ephemeral containers.","Design your containers to be stateless: externalize data storage, use environment variables for configuration, and ensure containers can be easily replaced. Review application architecture to ensure it supports these principles.",COPY .git /app/.git
HIGH,19,BP8E7F00CF,FROM,Required pattern not found: Check if the Dockerfile is using Alpine as a base image.,Use Alpine image as the base image when possible for its small size and security benefits. Avoid using the 'latest' tag to ensure your builds are predictable and consistent.,COPY .git /app/.git
LOW,19,BP64B8A7E2,LABEL,Required pattern not found: Checks for LABEL instructions with properly quoted key-value pairs.,Ensure that each LABEL instruction uses properly quoted key-value pairs. Combine multiple labels into a single instruction where possible to reduce layers. Avoid unescaped inner quote characters in labels.,COPY .git /app/.git
HIGH,19,BPAD173E04,RUN,Required pattern not found: RUN command split across multiple lines using backslashes.,"Ensure RUN instructions are readable and maintainable by splitting long commands across multiple lines, combining apt-get update and install in the same RUN statement, avoiding the use of || which can ignore errors, and using set -o pipefail to catch errors in pipes.",COPY .git /app/.git
INFO,19,BP4FB971F0,EXPOSE,Required pattern not found: Checks if there is at least one EXPOSE instruction with a numeric port.,"Ensure you are using the EXPOSE instruction to indicate the port your application listens on. Use the common, traditional port for your application. For example, use 'EXPOSE 80' for Apache web server images.",COPY .git /app/.git
MEDIUM,19,BP086BFB42,ENV,Required pattern not found: Check for the presence of ENV instruction updating the PATH environment variable.,"Use ENV to set the PATH and other environment variables needed for your container. Consider consolidating ENV instructions where possible to reduce layers. For version management, use ENV to define version numbers, making updates easier. Ensure any environment variables set with ENV that need to be unset are handled correctly in a RUN instruction to avoid leaving unwanted values in layers.",COPY .git /app/.git
INFO,19,BP4F995E92,ADD or COPY,Required pattern not found: ADD instruction is used for downloading remote files.,Prefer using COPY for copying files from the build context or another stage in a multi-stage build. Use ADD for remote files or automatic tar extraction. Consider using bind mounts for temporary file inclusion during build.,COPY .git /app/.git
HIGH,19,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Check for the presence of the ENTRYPOINT instruction.,Ensure your Dockerfile includes an ENTRYPOINT instruction to define the container's main command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.,COPY .git /app/.git
MEDIUM,19,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that the VOLUME instruction is used to expose any database storage area, configuration storage, or files/folders created by your Docker container. Review the Dockerfile reference for the VOLUME instruction for best practices.",COPY .git /app/.git
HIGH,19,BP6EB0C612,USER,Disallowed keyword(s) ('sudo') found. Check for the presence of 'sudo' which should be avoided.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior in containers. If necessary, use 'gosu' for privilege escalation tasks. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",COPY .git /app/.git
HIGH,19,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use absolute paths when setting the WORKDIR. Replace RUN cd commands with WORKDIR instructions to improve readability and maintainability.,COPY .git /app/.git
HIGH,20,BP2AA02452,Create ephemeral containers,"Required keyword(s) ('ENV', 'ARG') not found. Check for the use of ENV or ARG instructions to support configuration at runtime, which is a characteristic of ephemeral containers.","Design your containers to be stateless: externalize data storage, use environment variables for configuration, and ensure containers can be easily replaced. Review application architecture to ensure it supports these principles.",COPY README.md /app/
HIGH,20,BP8E7F00CF,FROM,Required pattern not found: Check if the Dockerfile is using Alpine as a base image.,Use Alpine image as the base image when possible for its small size and security benefits. Avoid using the 'latest' tag to ensure your builds are predictable and consistent.,COPY README.md /app/
LOW,20,BP64B8A7E2,LABEL,Required pattern not found: Checks for LABEL instructions with properly quoted key-value pairs.,Ensure that each LABEL instruction uses properly quoted key-value pairs. Combine multiple labels into a single instruction where possible to reduce layers. Avoid unescaped inner quote characters in labels.,COPY README.md /app/
HIGH,20,BPAD173E04,RUN,Required pattern not found: RUN command split across multiple lines using backslashes.,"Ensure RUN instructions are readable and maintainable by splitting long commands across multiple lines, combining apt-get update and install in the same RUN statement, avoiding the use of || which can ignore errors, and using set -o pipefail to catch errors in pipes.",COPY README.md /app/
INFO,20,BP4FB971F0,EXPOSE,Required pattern not found: Checks if there is at least one EXPOSE instruction with a numeric port.,"Ensure you are using the EXPOSE instruction to indicate the port your application listens on. Use the common, traditional port for your application. For example, use 'EXPOSE 80' for Apache web server images.",COPY README.md /app/
MEDIUM,20,BP086BFB42,ENV,Required pattern not found: Check for the presence of ENV instruction updating the PATH environment variable.,"Use ENV to set the PATH and other environment variables needed for your container. Consider consolidating ENV instructions where possible to reduce layers. For version management, use ENV to define version numbers, making updates easier. Ensure any environment variables set with ENV that need to be unset are handled correctly in a RUN instruction to avoid leaving unwanted values in layers.",COPY README.md /app/
INFO,20,BP4F995E92,ADD or COPY,Required pattern not found: ADD instruction is used for downloading remote files.,Prefer using COPY for copying files from the build context or another stage in a multi-stage build. Use ADD for remote files or automatic tar extraction. Consider using bind mounts for temporary file inclusion during build.,COPY README.md /app/
HIGH,20,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Check for the presence of the ENTRYPOINT instruction.,Ensure your Dockerfile includes an ENTRYPOINT instruction to define the container's main command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.,COPY README.md /app/
MEDIUM,20,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that the VOLUME instruction is used to expose any database storage area, configuration storage, or files/folders created by your Docker container. Review the Dockerfile reference for the VOLUME instruction for best practices.",COPY README.md /app/
HIGH,20,BP6EB0C612,USER,Disallowed keyword(s) ('sudo') found. Check for the presence of 'sudo' which should be avoided.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior in containers. If necessary, use 'gosu' for privilege escalation tasks. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",COPY README.md /app/
HIGH,20,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use absolute paths when setting the WORKDIR. Replace RUN cd commands with WORKDIR instructions to improve readability and maintainability.,COPY README.md /app/
HIGH,21,BP2AA02452,Create ephemeral containers,"Required keyword(s) ('ENV', 'ARG') not found. Check for the use of ENV or ARG instructions to support configuration at runtime, which is a characteristic of ephemeral containers.","Design your containers to be stateless: externalize data storage, use environment variables for configuration, and ensure containers can be easily replaced. Review application architecture to ensure it supports these principles.",COPY node_modules /app/node_modules
HIGH,21,BP8E7F00CF,FROM,Required pattern not found: Check if the Dockerfile is using Alpine as a base image.,Use Alpine image as the base image when possible for its small size and security benefits. Avoid using the 'latest' tag to ensure your builds are predictable and consistent.,COPY node_modules /app/node_modules
LOW,21,BP64B8A7E2,LABEL,Required pattern not found: Checks for LABEL instructions with properly quoted key-value pairs.,Ensure that each LABEL instruction uses properly quoted key-value pairs. Combine multiple labels into a single instruction where possible to reduce layers. Avoid unescaped inner quote characters in labels.,COPY node_modules /app/node_modules
HIGH,21,BPAD173E04,RUN,Required pattern not found: RUN command split across multiple lines using backslashes.,"Ensure RUN instructions are readable and maintainable by splitting long commands across multiple lines, combining apt-get update and install in the same RUN statement, avoiding the use of || which can ignore errors, and using set -o pipefail to catch errors in pipes.",COPY node_modules /app/node_modules
INFO,21,BP4FB971F0,EXPOSE,Required pattern not found: Checks if there is at least one EXPOSE instruction with a numeric port.,"Ensure you are using the EXPOSE instruction to indicate the port your application listens on. Use the common, traditional port for your application. For example, use 'EXPOSE 80' for Apache web server images.",COPY node_modules /app/node_modules
MEDIUM,21,BP086BFB42,ENV,Required pattern not found: Check for the presence of ENV instruction updating the PATH environment variable.,"Use ENV to set the PATH and other environment variables needed for your container. Consider consolidating ENV instructions where possible to reduce layers. For version management, use ENV to define version numbers, making updates easier. Ensure any environment variables set with ENV that need to be unset are handled correctly in a RUN instruction to avoid leaving unwanted values in layers.",COPY node_modules /app/node_modules
INFO,21,BP4F995E92,ADD or COPY,Required pattern not found: ADD instruction is used for downloading remote files.,Prefer using COPY for copying files from the build context or another stage in a multi-stage build. Use ADD for remote files or automatic tar extraction. Consider using bind mounts for temporary file inclusion during build.,COPY node_modules /app/node_modules
HIGH,21,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Check for the presence of the ENTRYPOINT instruction.,Ensure your Dockerfile includes an ENTRYPOINT instruction to define the container's main command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.,COPY node_modules /app/node_modules
MEDIUM,21,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that the VOLUME instruction is used to expose any database storage area, configuration storage, or files/folders created by your Docker container. Review the Dockerfile reference for the VOLUME instruction for best practices.",COPY node_modules /app/node_modules
HIGH,21,BP6EB0C612,USER,Disallowed keyword(s) ('sudo') found. Check for the presence of 'sudo' which should be avoided.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior in containers. If necessary, use 'gosu' for privilege escalation tasks. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",COPY node_modules /app/node_modules
HIGH,21,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use absolute paths when setting the WORKDIR. Replace RUN cd commands with WORKDIR instructions to improve readability and maintainability.,COPY node_modules /app/node_modules
HIGH,23,BP2AA02452,Create ephemeral containers,"Required keyword(s) ('ENV', 'ARG') not found. Check for the use of ENV or ARG instructions to support configuration at runtime, which is a characteristic of ephemeral containers.","Design your containers to be stateless: externalize data storage, use environment variables for configuration, and ensure containers can be easily replaced. Review application architecture to ensure it supports these principles.","CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
HIGH,23,BP8E7F00CF,FROM,Required pattern not found: Check if the Dockerfile is using Alpine as a base image.,Use Alpine image as the base image when possible for its small size and security benefits. Avoid using the 'latest' tag to ensure your builds are predictable and consistent.,"CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
LOW,23,BP64B8A7E2,LABEL,Required pattern not found: Checks for LABEL instructions with properly quoted key-value pairs.,Ensure that each LABEL instruction uses properly quoted key-value pairs. Combine multiple labels into a single instruction where possible to reduce layers. Avoid unescaped inner quote characters in labels.,"CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
HIGH,23,BPAD173E04,RUN,Required pattern not found: RUN command split across multiple lines using backslashes.,"Ensure RUN instructions are readable and maintainable by splitting long commands across multiple lines, combining apt-get update and install in the same RUN statement, avoiding the use of || which can ignore errors, and using set -o pipefail to catch errors in pipes.","CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
HIGH,23,BP08E4DA4E,CMD,"Required pattern not found: CMD should be in the form of CMD [""executable"", ""param1"", ""param2""...].","Ensure CMD is used correctly: for service-based images, use the form CMD [""executable"", ""param1"", ""param2""...], and for interactive shells, use CMD [""shell""]. Avoid using CMD in the form of CMD [""param"", ""param""] unless familiar with ENTRYPOINT.","CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
